date,sku_id,units_sold,revenue,unit_price,promo_flag,category,subcategory,launch_date,unit_cost,list_price,week,month,season,is_holiday,promo_event,on_hand_units,on_order_units,lead_time_days,reorder_point
2025-10-04,SKU0181,17,12828.2,754.6,0,Decor,Rugs,2024-05-09,346.5,754.6,40,10,Autumn,0,,63.0,496.0,7.0,218.0
2025-10-05,SKU0181,18,13582.8,754.6,0,Decor,Rugs,2024-05-09,346.5,754.6,40,10,Autumn,0,,63.0,496.0,7.0,218.0
2025-10-06,SKU0181,23,17355.8,754.6,0,Decor,Rugs,2024-05-09,346.5,754.6,41,10,Autumn,0,,63.0,496.0,7.0,218.0
2025-10-07,SKU0181,28,21128.8,754.6,0,Decor,Rugs,2024-05-09,346.5,754.6,41,10,Autumn,0,,63.0,496.0,7.0,218.0
2025-10-08,SKU0181,29,21883.4,754.6,0,Decor,Rugs,2024-05-09,346.5,754.6,41,10,Autumn,0,,355.0,0.0,7.0,218.0
2025-10-09,SKU0181,27,20374.2,754.6,0,Decor,Rugs,2024-05-09,346.5,754.6,41,10,Autumn,0,,355.0,0.0,7.0,218.0
2025-10-10,SKU0181,9,6791.4,754.6,0,Decor,Rugs,2024-05-09,346.5,754.6,41,10,Autumn,0,,355.0,0.0,7.0,218.0
2025-10-11,SKU0181,20,15092.0,754.6,0,Decor,Rugs,2024-05-09,346.5,754.6,41,10,Autumn,0,,355.0,0.0,7.0,218.0
2025-10-12,SKU0181,27,20374.2,754.6,0,Decor,Rugs,2024-05-09,346.5,754.6,41,10,Autumn,0,,355.0,0.0,7.0,218.0
2025-10-13,SKU0181,12,9055.2,754.6,0,Decor,Rugs,2024-05-09,346.5,754.6,42,10,Autumn,0,,355.0,0.0,7.0,218.0
2025-10-14,SKU0181,13,9809.8,754.6,0,Decor,Rugs,2024-05-09,346.5,754.6,42,10,Autumn,0,,355.0,0.0,7.0,218.0
2025-10-15,SKU0181,52,33353.32,641.41,1,Decor,Rugs,2024-05-09,346.5,754.6,42,10,Autumn,0,Festive Sale,195.0,351.0,7.0,218.0
2025-10-16,SKU0181,45,28863.45,641.41,1,Decor,Rugs,2024-05-09,346.5,754.6,42,10,Autumn,0,Festive Sale,195.0,351.0,7.0,218.0
2025-10-17,SKU0181,58,37201.78,641.41,1,Decor,Rugs,2024-05-09,346.5,754.6,42,10,Autumn,0,Festive Sale,195.0,351.0,7.0,218.0
2025-10-18,SKU0181,28,17959.48,641.41,1,Decor,Rugs,2024-05-09,346.5,754.6,42,10,Autumn,0,Festive Sale,195.0,351.0,7.0,218.0
2025-10-19,SKU0181,33,21166.53,641.41,1,Decor,Rugs,2024-05-09,346.5,754.6,42,10,Autumn,0,Festive Sale,195.0,351.0,7.0,218.0
2025-10-20,SKU0181,52,33353.32,641.41,1,Decor,Rugs,2024-05-09,346.5,754.6,43,10,Autumn,0,Festive Sale,195.0,351.0,7.0,218.0
2025-10-21,SKU0181,38,24373.58,641.41,1,Decor,Rugs,2024-05-09,346.5,754.6,43,10,Autumn,0,Festive Sale,195.0,351.0,7.0,218.0
2025-10-22,SKU0181,27,20374.2,754.6,0,Decor,Rugs,2024-05-09,346.5,754.6,43,10,Autumn,0,,265.0,0.0,7.0,218.0
2025-10-23,SKU0181,19,14337.4,754.6,0,Decor,Rugs,2024-05-09,346.5,754.6,43,10,Autumn,0,,265.0,0.0,7.0,218.0
2025-10-24,SKU0181,24,18110.4,754.6,0,Decor,Rugs,2024-05-09,346.5,754.6,43,10,Autumn,0,,265.0,0.0,7.0,218.0
2025-10-25,SKU0181,18,13582.8,754.6,0,Decor,Rugs,2024-05-09,346.5,754.6,43,10,Autumn,0,,265.0,0.0,7.0,218.0
2025-10-26,SKU0181,19,14337.4,754.6,0,Decor,Rugs,2024-05-09,346.5,754.6,43,10,Autumn,0,,265.0,0.0,7.0,218.0
2025-10-27,SKU0181,9,6791.4,754.6,0,Decor,Rugs,2024-05-09,346.5,754.6,44,10,Autumn,0,,265.0,0.0,7.0,218.0
2025-10-28,SKU0181,11,8300.6,754.6,0,Decor,Rugs,2024-05-09,346.5,754.6,44,10,Autumn,0,,265.0,0.0,7.0,218.0
2025-10-29,SKU0181,24,18110.4,754.6,0,Decor,Rugs,2024-05-09,346.5,754.6,44,10,Autumn,0,,265.0,0.0,7.0,218.0
2025-10-30,SKU0181,28,21128.8,754.6,0,Decor,Rugs,2024-05-09,346.5,754.6,44,10,Autumn,0,,265.0,0.0,7.0,218.0
2025-10-31,SKU0181,7,5282.2,754.6,0,Decor,Rugs,2024-05-09,346.5,754.6,44,10,Autumn,0,,265.0,0.0,7.0,218.0
2025-11-01,SKU0181,15,11319.0,754.6,0,Decor,Rugs,2024-05-09,346.5,754.6,44,11,Autumn,1,,619.0,0.0,7.0,218.0
2025-11-02,SKU0181,26,19619.6,754.6,0,Decor,Rugs,2024-05-09,346.5,754.6,44,11,Autumn,0,,619.0,0.0,7.0,218.0
2025-11-03,SKU0181,27,20374.2,754.6,0,Decor,Rugs,2024-05-09,346.5,754.6,45,11,Autumn,0,,619.0,0.0,7.0,218.0
2025-11-04,SKU0181,36,27165.6,754.6,0,Decor,Rugs,2024-05-09,346.5,754.6,45,11,Autumn,0,,619.0,0.0,7.0,218.0
2025-11-05,SKU0181,26,19619.6,754.6,0,Decor,Rugs,2024-05-09,346.5,754.6,45,11,Autumn,0,,619.0,0.0,7.0,218.0
2025-11-06,SKU0181,11,8300.6,754.6,0,Decor,Rugs,2024-05-09,346.5,754.6,45,11,Autumn,0,,619.0,0.0,7.0,218.0
2025-11-07,SKU0181,42,31693.2,754.6,0,Decor,Rugs,2024-05-09,346.5,754.6,45,11,Autumn,0,,619.0,0.0,7.0,218.0
2025-11-08,SKU0181,23,17355.8,754.6,0,Decor,Rugs,2024-05-09,346.5,754.6,45,11,Autumn,0,,428.0,0.0,7.0,218.0
2025-11-09,SKU0181,24,18110.4,754.6,0,Decor,Rugs,2024-05-09,346.5,754.6,45,11,Autumn,0,,428.0,0.0,7.0,218.0
2025-11-10,SKU0181,23,17355.8,754.6,0,Decor,Rugs,2024-05-09,346.5,754.6,46,11,Autumn,0,,428.0,0.0,7.0,218.0
2025-11-11,SKU0181,40,30184.0,754.6,0,Decor,Rugs,2024-05-09,346.5,754.6,46,11,Autumn,0,,428.0,0.0,7.0,218.0
2025-11-12,SKU0181,16,12073.6,754.6,0,Decor,Rugs,2024-05-09,346.5,754.6,46,11,Autumn,0,,428.0,0.0,7.0,218.0
2025-11-13,SKU0181,13,9809.8,754.6,0,Decor,Rugs,2024-05-09,346.5,754.6,46,11,Autumn,0,,428.0,0.0,7.0,218.0
2025-11-14,SKU0181,17,12828.2,754.6,0,Decor,Rugs,2024-05-09,346.5,754.6,46,11,Autumn,0,,428.0,0.0,7.0,218.0
2025-11-15,SKU0181,25,18865.0,754.6,0,Decor,Rugs,2024-05-09,346.5,754.6,46,11,Autumn,0,,270.0,0.0,7.0,218.0
2025-11-16,SKU0181,16,12073.6,754.6,0,Decor,Rugs,2024-05-09,346.5,754.6,46,11,Autumn,0,,270.0,0.0,7.0,218.0
2025-11-17,SKU0181,18,13582.8,754.6,0,Decor,Rugs,2024-05-09,346.5,754.6,47,11,Autumn,0,,270.0,0.0,7.0,218.0
2025-11-18,SKU0181,17,12828.2,754.6,0,Decor,Rugs,2024-05-09,346.5,754.6,47,11,Autumn,0,,270.0,0.0,7.0,218.0
2025-11-19,SKU0181,36,27165.6,754.6,0,Decor,Rugs,2024-05-09,346.5,754.6,47,11,Autumn,0,,270.0,0.0,7.0,218.0
2025-11-20,SKU0181,33,24901.8,754.6,0,Decor,Rugs,2024-05-09,346.5,754.6,47,11,Autumn,0,,270.0,0.0,7.0,218.0
2025-11-21,SKU0181,18,13582.8,754.6,0,Decor,Rugs,2024-05-09,346.5,754.6,47,11,Autumn,0,,270.0,0.0,7.0,218.0
2025-11-22,SKU0181,21,15846.6,754.6,0,Decor,Rugs,2024-05-09,346.5,754.6,47,11,Autumn,0,,592.0,0.0,7.0,218.0
2025-11-23,SKU0181,29,21883.4,754.6,0,Decor,Rugs,2024-05-09,346.5,754.6,47,11,Autumn,0,,592.0,0.0,7.0,218.0
2025-11-24,SKU0181,17,12828.2,754.6,0,Decor,Rugs,2024-05-09,346.5,754.6,48,11,Autumn,0,,592.0,0.0,7.0,218.0
2025-11-25,SKU0181,63,40408.83,641.41,1,Decor,Rugs,2024-05-09,346.5,754.6,48,11,Autumn,0,Black Friday,592.0,0.0,7.0,218.0
2025-11-26,SKU0181,52,33353.32,641.41,1,Decor,Rugs,2024-05-09,346.5,754.6,48,11,Autumn,0,Black Friday,592.0,0.0,7.0,218.0
2025-11-27,SKU0181,52,33353.32,641.41,1,Decor,Rugs,2024-05-09,346.5,754.6,48,11,Autumn,0,Black Friday,592.0,0.0,7.0,218.0
2025-11-28,SKU0181,26,16676.66,641.41,1,Decor,Rugs,2024-05-09,346.5,754.6,48,11,Autumn,0,Black Friday,592.0,0.0,7.0,218.0
2025-11-29,SKU0181,55,35277.55,641.41,1,Decor,Rugs,2024-05-09,346.5,754.6,48,11,Autumn,0,Black Friday,592.0,0.0,7.0,218.0
2025-11-30,SKU0181,35,22449.35,641.41,1,Decor,Rugs,2024-05-09,346.5,754.6,48,11,Autumn,0,Black Friday,592.0,0.0,7.0,218.0
2025-12-01,SKU0181,53,33994.73,641.41,1,Decor,Rugs,2024-05-09,346.5,754.6,49,12,Winter,0,Black Friday,210.0,500.0,7.0,218.0
2025-12-02,SKU0181,30,22638.0,754.6,0,Decor,Rugs,2024-05-09,346.5,754.6,49,12,Winter,0,,210.0,500.0,7.0,218.0
2025-12-03,SKU0181,30,22638.0,754.6,0,Decor,Rugs,2024-05-09,346.5,754.6,49,12,Winter,0,,210.0,500.0,7.0,218.0
2025-12-04,SKU0181,35,26411.0,754.6,0,Decor,Rugs,2024-05-09,346.5,754.6,49,12,Winter,0,,210.0,500.0,7.0,218.0
2025-12-05,SKU0181,17,12828.2,754.6,0,Decor,Rugs,2024-05-09,346.5,754.6,49,12,Winter,0,,210.0,500.0,7.0,218.0
2025-12-06,SKU0181,27,20374.2,754.6,0,Decor,Rugs,2024-05-09,346.5,754.6,49,12,Winter,0,,210.0,500.0,7.0,218.0
2025-12-07,SKU0181,28,21128.8,754.6,0,Decor,Rugs,2024-05-09,346.5,754.6,49,12,Winter,0,,210.0,500.0,7.0,218.0
2025-12-08,SKU0181,12,9055.2,754.6,0,Decor,Rugs,2024-05-09,346.5,754.6,50,12,Winter,0,,531.0,0.0,7.0,218.0
2025-12-09,SKU0181,21,15846.6,754.6,0,Decor,Rugs,2024-05-09,346.5,754.6,50,12,Winter,0,,531.0,0.0,7.0,218.0
2025-12-10,SKU0181,26,19619.6,754.6,0,Decor,Rugs,2024-05-09,346.5,754.6,50,12,Winter,0,,531.0,0.0,7.0,218.0
2025-12-11,SKU0181,26,19619.6,754.6,0,Decor,Rugs,2024-05-09,346.5,754.6,50,12,Winter,0,,531.0,0.0,7.0,218.0
2025-12-12,SKU0181,32,24147.2,754.6,0,Decor,Rugs,2024-05-09,346.5,754.6,50,12,Winter,0,,531.0,0.0,7.0,218.0
2025-12-13,SKU0181,17,12828.2,754.6,0,Decor,Rugs,2024-05-09,346.5,754.6,50,12,Winter,0,,531.0,0.0,7.0,218.0
2025-12-14,SKU0181,17,12828.2,754.6,0,Decor,Rugs,2024-05-09,346.5,754.6,50,12,Winter,0,,531.0,0.0,7.0,218.0
2025-12-15,SKU0181,34,25656.4,754.6,0,Decor,Rugs,2024-05-09,346.5,754.6,51,12,Winter,0,,358.0,0.0,7.0,218.0
2025-12-16,SKU0181,40,30184.0,754.6,0,Decor,Rugs,2024-05-09,346.5,754.6,51,12,Winter,0,,358.0,0.0,7.0,218.0
2025-12-17,SKU0181,41,30938.6,754.6,0,Decor,Rugs,2024-05-09,346.5,754.6,51,12,Winter,0,,358.0,0.0,7.0,218.0
2025-12-18,SKU0181,20,15092.0,754.6,0,Decor,Rugs,2024-05-09,346.5,754.6,51,12,Winter,0,,358.0,0.0,7.0,218.0
2025-12-19,SKU0181,19,14337.4,754.6,0,Decor,Rugs,2024-05-09,346.5,754.6,51,12,Winter,0,,358.0,0.0,7.0,218.0
2025-12-20,SKU0181,9,6791.4,754.6,0,Decor,Rugs,2024-05-09,346.5,754.6,51,12,Winter,0,,358.0,0.0,7.0,218.0
2025-12-21,SKU0181,2,1509.2,754.6,0,Decor,Rugs,2024-05-09,346.5,754.6,51,12,Winter,0,,358.0,0.0,7.0,218.0
2025-12-22,SKU0181,17,12828.2,754.6,0,Decor,Rugs,2024-05-09,346.5,754.6,52,12,Winter,0,,210.0,443.0,7.0,218.0
2025-12-23,SKU0181,33,24901.8,754.6,0,Decor,Rugs,2024-05-09,346.5,754.6,52,12,Winter,0,,210.0,443.0,7.0,218.0
2025-12-24,SKU0181,40,30184.0,754.6,0,Decor,Rugs,2024-05-09,346.5,754.6,52,12,Winter,0,,210.0,443.0,7.0,218.0
2025-12-25,SKU0181,41,30938.6,754.6,0,Decor,Rugs,2024-05-09,346.5,754.6,52,12,Winter,1,,210.0,443.0,7.0,218.0
2025-12-26,SKU0181,40,30184.0,754.6,0,Decor,Rugs,2024-05-09,346.5,754.6,52,12,Winter,0,,210.0,443.0,7.0,218.0
2025-12-27,SKU0181,17,12828.2,754.6,0,Decor,Rugs,2024-05-09,346.5,754.6,52,12,Winter,0,,210.0,443.0,7.0,218.0
2025-12-28,SKU0181,38,28674.8,754.6,0,Decor,Rugs,2024-05-09,346.5,754.6,52,12,Winter,0,,210.0,443.0,7.0,218.0
2025-12-29,SKU0181,21,15846.6,754.6,0,Decor,Rugs,2024-05-09,346.5,754.6,1,12,Winter,0,,210.0,443.0,7.0,218.0
2025-12-30,SKU0181,36,27165.6,754.6,0,Decor,Rugs,2024-05-09,346.5,754.6,1,12,Winter,0,,210.0,443.0,7.0,218.0
2025-12-31,SKU0181,34,25656.4,754.6,0,Decor,Rugs,2024-05-09,346.5,754.6,1,12,Winter,0,,210.0,443.0,7.0,218.0
2024-09-04,SKU0182,3,3605.16,1201.72,0,Decor,Lighting,2024-09-04,631.51,1201.72,36,9,Autumn,0,,39.0,206.0,27.0,123.0
2024-09-05,SKU0182,5,6008.6,1201.72,0,Decor,Lighting,2024-09-04,631.51,1201.72,36,9,Autumn,0,,39.0,206.0,27.0,123.0
2024-09-06,SKU0182,4,4806.88,1201.72,0,Decor,Lighting,2024-09-04,631.51,1201.72,36,9,Autumn,0,,39.0,206.0,27.0,123.0
2024-09-07,SKU0182,4,4806.88,1201.72,0,Decor,Lighting,2024-09-04,631.51,1201.72,36,9,Autumn,0,,39.0,206.0,27.0,123.0
2024-09-08,SKU0182,5,6008.6,1201.72,0,Decor,Lighting,2024-09-04,631.51,1201.72,36,9,Autumn,0,,39.0,206.0,27.0,123.0
2024-09-09,SKU0182,3,3605.16,1201.72,0,Decor,Lighting,2024-09-04,631.51,1201.72,37,9,Autumn,0,,39.0,206.0,27.0,123.0
2024-09-10,SKU0182,5,6008.6,1201.72,0,Decor,Lighting,2024-09-04,631.51,1201.72,37,9,Autumn,0,,39.0,206.0,27.0,123.0
2024-09-11,SKU0182,4,4806.88,1201.72,0,Decor,Lighting,2024-09-04,631.51,1201.72,37,9,Autumn,0,,39.0,206.0,27.0,123.0
2024-09-12,SKU0182,8,9613.76,1201.72,0,Decor,Lighting,2024-09-04,631.51,1201.72,37,9,Autumn,0,,39.0,206.0,27.0,123.0
2024-09-13,SKU0182,3,3605.16,1201.72,0,Decor,Lighting,2024-09-04,631.51,1201.72,37,9,Autumn,0,,39.0,206.0,27.0,123.0
2024-09-14,SKU0182,6,7210.32,1201.72,0,Decor,Lighting,2024-09-04,631.51,1201.72,37,9,Autumn,0,,39.0,206.0,27.0,123.0
2024-09-15,SKU0182,3,3605.16,1201.72,0,Decor,Lighting,2024-09-04,631.51,1201.72,37,9,Autumn,0,,7.0,206.0,27.0,123.0
2024-09-16,SKU0182,3,3605.16,1201.72,0,Decor,Lighting,2024-09-04,631.51,1201.72,38,9,Autumn,0,,7.0,206.0,27.0,123.0
2024-09-17,SKU0182,3,3605.16,1201.72,0,Decor,Lighting,2024-09-04,631.51,1201.72,38,9,Autumn,0,,7.0,206.0,27.0,123.0
2024-09-18,SKU0182,0,0.0,1201.72,0,Decor,Lighting,2024-09-04,631.51,1201.72,38,9,Autumn,0,,7.0,206.0,27.0,123.0
2024-09-19,SKU0182,0,0.0,1201.72,0,Decor,Lighting,2024-09-04,631.51,1201.72,38,9,Autumn,0,,7.0,206.0,27.0,123.0
2024-09-20,SKU0182,0,0.0,1201.72,0,Decor,Lighting,2024-09-04,631.51,1201.72,38,9,Autumn,0,,7.0,206.0,27.0,123.0
2024-09-21,SKU0182,0,0.0,1201.72,0,Decor,Lighting,2024-09-04,631.51,1201.72,38,9,Autumn,0,,7.0,206.0,27.0,123.0
2024-09-22,SKU0182,0,0.0,1201.72,0,Decor,Lighting,2024-09-04,631.51,1201.72,38,9,Autumn,0,,1.0,206.0,27.0,123.0
2024-09-23,SKU0182,0,0.0,1201.72,0,Decor,Lighting,2024-09-04,631.51,1201.72,39,9,Autumn,0,,1.0,206.0,27.0,123.0
2024-09-24,SKU0182,0,0.0,1201.72,0,Decor,Lighting,2024-09-04,631.51,1201.72,39,9,Autumn,0,,1.0,206.0,27.0,123.0
2024-09-25,SKU0182,0,0.0,1201.72,0,Decor,Lighting,2024-09-04,631.51,1201.72,39,9,Autumn,0,,1.0,206.0,27.0,123.0
2024-09-26,SKU0182,0,0.0,1201.72,0,Decor,Lighting,2024-09-04,631.51,1201.72,39,9,Autumn,0,,1.0,206.0,27.0,123.0
2024-09-27,SKU0182,0,0.0,1201.72,0,Decor,Lighting,2024-09-04,631.51,1201.72,39,9,Autumn,0,,1.0,206.0,27.0,123.0
2024-09-28,SKU0182,0,0.0,1201.72,0,Decor,Lighting,2024-09-04,631.51,1201.72,39,9,Autumn,0,,1.0,206.0,27.0,123.0
2024-09-29,SKU0182,0,0.0,1201.72,0,Decor,Lighting,2024-09-04,631.51,1201.72,39,9,Autumn,0,,1.0,206.0,27.0,123.0
2024-09-30,SKU0182,0,0.0,1201.72,0,Decor,Lighting,2024-09-04,631.51,1201.72,40,9,Autumn,0,,1.0,206.0,27.0,123.0
2024-10-01,SKU0182,0,0.0,1201.72,0,Decor,Lighting,2024-09-04,631.51,1201.72,40,10,Autumn,0,,207.0,0.0,27.0,123.0
2024-10-02,SKU0182,4,4806.88,1201.72,0,Decor,Lighting,2024-09-04,631.51,1201.72,40,10,Autumn,1,,207.0,0.0,27.0,123.0
2024-10-03,SKU0182,5,6008.6,1201.72,0,Decor,Lighting,2024-09-04,631.51,1201.72,40,10,Autumn,0,,207.0,0.0,27.0,123.0
2024-10-04,SKU0182,3,3605.16,1201.72,0,Decor,Lighting,2024-09-04,631.51,1201.72,40,10,Autumn,0,,207.0,0.0,27.0,123.0
2024-10-05,SKU0182,5,6008.6,1201.72,0,Decor,Lighting,2024-09-04,631.51,1201.72,40,10,Autumn,0,,207.0,0.0,27.0,123.0
2024-10-06,SKU0182,4,4806.88,1201.72,0,Decor,Lighting,2024-09-04,631.51,1201.72,40,10,Autumn,0,,207.0,0.0,27.0,123.0
2024-10-07,SKU0182,4,4806.88,1201.72,0,Decor,Lighting,2024-09-04,631.51,1201.72,41,10,Autumn,0,,207.0,0.0,27.0,123.0
2024-10-08,SKU0182,5,6008.6,1201.72,0,Decor,Lighting,2024-09-04,631.51,1201.72,41,10,Autumn,0,,177.0,0.0,27.0,123.0
2024-10-09,SKU0182,5,6008.6,1201.72,0,Decor,Lighting,2024-09-04,631.51,1201.72,41,10,Autumn,0,,177.0,0.0,27.0,123.0
2024-10-10,SKU0182,6,7210.32,1201.72,0,Decor,Lighting,2024-09-04,631.51,1201.72,41,10,Autumn,0,,177.0,0.0,27.0,123.0
2024-10-11,SKU0182,4,4806.88,1201.72,0,Decor,Lighting,2024-09-04,631.51,1201.72,41,10,Autumn,0,,177.0,0.0,27.0,123.0
2024-10-12,SKU0182,4,4806.88,1201.72,0,Decor,Lighting,2024-09-04,631.51,1201.72,41,10,Autumn,0,,177.0,0.0,27.0,123.0
2024-10-13,SKU0182,5,6008.6,1201.72,0,Decor,Lighting,2024-09-04,631.51,1201.72,41,10,Autumn,0,,177.0,0.0,27.0,123.0
2024-10-14,SKU0182,2,2403.44,1201.72,0,Decor,Lighting,2024-09-04,631.51,1201.72,42,10,Autumn,0,,177.0,0.0,27.0,123.0
2024-10-15,SKU0182,8,8171.7,1021.46,1,Decor,Lighting,2024-09-04,631.51,1201.72,42,10,Autumn,0,Festive Sale,143.0,0.0,27.0,123.0
2024-10-16,SKU0182,8,8171.7,1021.46,1,Decor,Lighting,2024-09-04,631.51,1201.72,42,10,Autumn,0,Festive Sale,143.0,0.0,27.0,123.0
2024-10-17,SKU0182,6,6128.77,1021.46,1,Decor,Lighting,2024-09-04,631.51,1201.72,42,10,Autumn,0,Festive Sale,143.0,0.0,27.0,123.0
2024-10-18,SKU0182,8,8171.7,1021.46,1,Decor,Lighting,2024-09-04,631.51,1201.72,42,10,Autumn,0,Festive Sale,143.0,0.0,27.0,123.0
2024-10-19,SKU0182,9,9193.16,1021.46,1,Decor,Lighting,2024-09-04,631.51,1201.72,42,10,Autumn,0,Festive Sale,143.0,0.0,27.0,123.0
2024-10-20,SKU0182,4,4085.85,1021.46,1,Decor,Lighting,2024-09-04,631.51,1201.72,42,10,Autumn,0,Festive Sale,143.0,0.0,27.0,123.0
2024-10-21,SKU0182,9,9193.16,1021.46,1,Decor,Lighting,2024-09-04,631.51,1201.72,43,10,Autumn,0,Festive Sale,143.0,0.0,27.0,123.0
2024-10-22,SKU0182,6,7210.32,1201.72,0,Decor,Lighting,2024-09-04,631.51,1201.72,43,10,Autumn,0,,93.0,253.0,27.0,123.0
2024-10-23,SKU0182,6,7210.32,1201.72,0,Decor,Lighting,2024-09-04,631.51,1201.72,43,10,Autumn,0,,93.0,253.0,27.0,123.0
2024-10-24,SKU0182,4,4806.88,1201.72,0,Decor,Lighting,2024-09-04,631.51,1201.72,43,10,Autumn,0,,93.0,253.0,27.0,123.0
2024-10-25,SKU0182,3,3605.16,1201.72,0,Decor,Lighting,2024-09-04,631.51,1201.72,43,10,Autumn,0,,93.0,253.0,27.0,123.0
2024-10-26,SKU0182,5,6008.6,1201.72,0,Decor,Lighting,2024-09-04,631.51,1201.72,43,10,Autumn,0,,93.0,253.0,27.0,123.0
2024-10-27,SKU0182,2,2403.44,1201.72,0,Decor,Lighting,2024-09-04,631.51,1201.72,43,10,Autumn,0,,93.0,253.0,27.0,123.0
2024-10-28,SKU0182,3,3605.16,1201.72,0,Decor,Lighting,2024-09-04,631.51,1201.72,44,10,Autumn,0,,93.0,253.0,27.0,123.0
2024-10-29,SKU0182,2,2403.44,1201.72,0,Decor,Lighting,2024-09-04,631.51,1201.72,44,10,Autumn,0,,93.0,253.0,27.0,123.0
2024-10-30,SKU0182,4,4806.88,1201.72,0,Decor,Lighting,2024-09-04,631.51,1201.72,44,10,Autumn,0,,93.0,253.0,27.0,123.0
2024-10-31,SKU0182,6,7210.32,1201.72,0,Decor,Lighting,2024-09-04,631.51,1201.72,44,10,Autumn,0,,93.0,253.0,27.0,123.0
2024-11-01,SKU0182,1,1201.72,1201.72,0,Decor,Lighting,2024-09-04,631.51,1201.72,44,11,Autumn,1,,310.0,0.0,27.0,123.0
2024-11-02,SKU0182,6,7210.32,1201.72,0,Decor,Lighting,2024-09-04,631.51,1201.72,44,11,Autumn,0,,310.0,0.0,27.0,123.0
2024-11-03,SKU0182,3,3605.16,1201.72,0,Decor,Lighting,2024-09-04,631.51,1201.72,44,11,Autumn,0,,310.0,0.0,27.0,123.0
2024-11-04,SKU0182,4,4806.88,1201.72,0,Decor,Lighting,2024-09-04,631.51,1201.72,45,11,Autumn,0,,310.0,0.0,27.0,123.0
2024-11-05,SKU0182,5,6008.6,1201.72,0,Decor,Lighting,2024-09-04,631.51,1201.72,45,11,Autumn,0,,310.0,0.0,27.0,123.0
2024-11-06,SKU0182,6,7210.32,1201.72,0,Decor,Lighting,2024-09-04,631.51,1201.72,45,11,Autumn,0,,310.0,0.0,27.0,123.0
2024-11-07,SKU0182,5,6008.6,1201.72,0,Decor,Lighting,2024-09-04,631.51,1201.72,45,11,Autumn,0,,310.0,0.0,27.0,123.0
2024-11-08,SKU0182,4,4806.88,1201.72,0,Decor,Lighting,2024-09-04,631.51,1201.72,45,11,Autumn,0,,277.0,0.0,27.0,123.0
2024-11-09,SKU0182,4,4806.88,1201.72,0,Decor,Lighting,2024-09-04,631.51,1201.72,45,11,Autumn,0,,277.0,0.0,27.0,123.0
2024-11-10,SKU0182,3,3605.16,1201.72,0,Decor,Lighting,2024-09-04,631.51,1201.72,45,11,Autumn,0,,277.0,0.0,27.0,123.0
2024-11-11,SKU0182,3,3605.16,1201.72,0,Decor,Lighting,2024-09-04,631.51,1201.72,46,11,Autumn,0,,277.0,0.0,27.0,123.0
2024-11-12,SKU0182,4,4806.88,1201.72,0,Decor,Lighting,2024-09-04,631.51,1201.72,46,11,Autumn,0,,277.0,0.0,27.0,123.0
2024-11-13,SKU0182,7,8412.04,1201.72,0,Decor,Lighting,2024-09-04,631.51,1201.72,46,11,Autumn,0,,277.0,0.0,27.0,123.0
2024-11-14,SKU0182,3,3605.16,1201.72,0,Decor,Lighting,2024-09-04,631.51,1201.72,46,11,Autumn,0,,277.0,0.0,27.0,123.0
2024-11-15,SKU0182,2,2403.44,1201.72,0,Decor,Lighting,2024-09-04,631.51,1201.72,46,11,Autumn,0,,251.0,0.0,27.0,123.0
2024-11-16,SKU0182,4,4806.88,1201.72,0,Decor,Lighting,2024-09-04,631.51,1201.72,46,11,Autumn,0,,251.0,0.0,27.0,123.0
2024-11-17,SKU0182,5,6008.6,1201.72,0,Decor,Lighting,2024-09-04,631.51,1201.72,46,11,Autumn,0,,251.0,0.0,27.0,123.0
2024-11-18,SKU0182,3,3605.16,1201.72,0,Decor,Lighting,2024-09-04,631.51,1201.72,47,11,Autumn,0,,251.0,0.0,27.0,123.0
2024-11-19,SKU0182,3,3605.16,1201.72,0,Decor,Lighting,2024-09-04,631.51,1201.72,47,11,Autumn,0,,251.0,0.0,27.0,123.0
2024-11-20,SKU0182,5,6008.6,1201.72,0,Decor,Lighting,2024-09-04,631.51,1201.72,47,11,Autumn,0,,251.0,0.0,27.0,123.0
2024-11-21,SKU0182,5,6008.6,1201.72,0,Decor,Lighting,2024-09-04,631.51,1201.72,47,11,Autumn,0,,251.0,0.0,27.0,123.0
2024-11-22,SKU0182,6,7210.32,1201.72,0,Decor,Lighting,2024-09-04,631.51,1201.72,47,11,Autumn,0,,220.0,0.0,27.0,123.0
2024-11-23,SKU0182,5,6008.6,1201.72,0,Decor,Lighting,2024-09-04,631.51,1201.72,47,11,Autumn,0,,220.0,0.0,27.0,123.0
2024-11-24,SKU0182,2,2403.44,1201.72,0,Decor,Lighting,2024-09-04,631.51,1201.72,47,11,Autumn,0,,220.0,0.0,27.0,123.0
2024-11-25,SKU0182,4,4085.85,1021.46,1,Decor,Lighting,2024-09-04,631.51,1201.72,48,11,Autumn,0,Black Friday,220.0,0.0,27.0,123.0
2024-11-26,SKU0182,7,7150.23,1021.46,1,Decor,Lighting,2024-09-04,631.51,1201.72,48,11,Autumn,0,Black Friday,220.0,0.0,27.0,123.0
2024-11-27,SKU0182,7,7150.23,1021.46,1,Decor,Lighting,2024-09-04,631.51,1201.72,48,11,Autumn,0,Black Friday,220.0,0.0,27.0,123.0
