date,sku_id,units_sold,revenue,unit_price,promo_flag
2025-02-05,SKU0142,21,158928.0,7568.0,0
2025-02-06,SKU0142,17,128656.0,7568.0,0
2025-02-07,SKU0142,14,105952.0,7568.0,0
2025-02-08,SKU0142,2,15136.0,7568.0,0
2025-02-09,SKU0142,0,0.0,7568.0,0
2025-02-10,SKU0142,0,0.0,7568.0,0
2025-02-11,SKU0142,0,0.0,7568.0,0
2025-02-12,SKU0142,0,0.0,7568.0,0
2025-02-13,SKU0142,0,0.0,7568.0,0
2025-02-14,SKU0142,0,0.0,7568.0,0
2025-02-15,SKU0142,0,,7568.0,0
2025-02-16,SKU0142,0,0.0,7568.0,0
2025-02-17,SKU0142,0,0.0,7568.0,0
2025-02-18,SKU0142,0,0.0,7568.0,0
2025-02-19,SKU0142,0,0.0,7568.0,0
2025-02-20,SKU0142,0,0.0,7568.0,0
2025-02-21,SKU0142,0,0.0,7568.0,0
2025-02-22,SKU0142,0,0.0,7568.0,0
2025-02-23,SKU0142,0,0.0,7568.0,0
2025-02-24,SKU0142,0,0.0,7568.0,0
2025-02-25,SKU0142,0,0.0,7568.0,0
2025-02-26,SKU0142,0,0.0,7568.0,0
2025-02-27,SKU0142,16,121088.0,7568.0,0
2025-02-28,SKU0142,13,98384.0,7568.0,0
2025-03-01,SKU0142,15,113520.0,7568.0,0
2025-03-02,SKU0142,14,105952.0,7568.0,0
2025-03-03,SKU0142,18,136224.0,7568.0,0
2025-03-04,SKU0142,18,136224.0,7568.0,0
2025-03-05,SKU0142,16,121088.0,7568.0,0
2025-03-06,SKU0142,22,166496.0,7568.0,0
2025-03-07,SKU0142,19,143792.0,7568.0,0
2025-03-08,SKU0142,14,105952.0,7568.0,0
2025-03-09,SKU0142,15,113520.0,7568.0,0
2025-03-10,SKU0142,16,121088.0,7568.0,0
2025-03-11,SKU0142,20,151360.0,7568.0,0
2025-03-12,SKU0142,27,204336.0,7568.0,0
2025-03-13,SKU0142,23,174064.0,7568.0,0
2025-03-14,SKU0142,17,128656.0,7568.0,0
2025-03-15,SKU0142,10,75680.0,7568.0,0
2025-03-16,SKU0142,16,121088.0,7568.0,0
2025-03-17,SKU0142,17,128656.0,7568.0,0
2025-03-18,SKU0142,20,151360.0,7568.0,0
2025-03-19,SKU0142,21,158928.0,7568.0,0
2025-03-20,SKU0142,24,181632.0,7568.0,0
2025-03-21,SKU0142,16,121088.0,7568.0,0
2025-03-22,SKU0142,16,121088.0,7568.0,0
2025-03-23,SKU0142,16,121088.0,7568.0,0
2025-03-24,SKU0142,19,143792.0,7568.0,0
2025-03-25,SKU0142,20,151360.0,7568.0,0
2025-03-26,SKU0142,18,136224.0,7568.0,0
2025-03-27,SKU0142,23,174064.0,7568.0,0
2025-03-28,SKU0142,13,98384.0,7568.0,0
2025-03-29,SKU0142,15,113520.0,7568.0,0
2025-03-30,SKU0142,19,143792.0,7568.0,0
2025-03-31,SKU0142,18,136224.0,7568.0,0
2025-04-01,SKU0142,23,174064.0,7568.0,0
2025-04-02,SKU0142,23,174064.0,7568.0,0
2025-04-03,SKU0142,23,174064.0,7568.0,0
2025-04-04,SKU0142,20,151360.0,7568.0,0
2025-04-05,SKU0142,11,83248.0,7568.0,0
2025-04-06,SKU0142,18,136224.0,7568.0,0
2025-04-07,SKU0142,18,136224.0,7568.0,0
2025-04-08,SKU0142,20,151360.0,7568.0,0
2025-04-09,SKU0142,20,151360.0,7568.0,0
2025-04-10,SKU0142,20,151360.0,7568.0,0
2025-04-11,SKU0142,15,113520.0,7568.0,0
2025-04-12,SKU0142,15,113520.0,7568.0,0
2025-04-13,SKU0142,15,113520.0,7568.0,0
2025-04-14,SKU0142,19,143792.0,7568.0,0
2025-04-15,SKU0142,23,174064.0,7568.0,0
2025-04-16,SKU0142,25,189200.0,7568.0,0
2025-04-17,SKU0142,22,166496.0,7568.0,0
2025-04-18,SKU0142,20,151360.0,7568.0,0
2025-04-19,SKU0142,14,105952.0,7568.0,0
2025-04-20,SKU0142,14,105952.0,7568.0,0
2025-04-21,SKU0142,18,136224.0,7568.0,0
2025-04-22,SKU0142,20,151360.0,7568.0,0
2025-04-23,SKU0142,19,143792.0,7568.0,0
2025-04-24,SKU0142,19,143792.0,7568.0,0
2025-04-25,SKU0142,18,136224.0,7568.0,0
2025-04-26,SKU0142,17,128656.0,7568.0,0
2025-04-27,SKU0142,15,113520.0,7568.0,0
2025-04-28,SKU0142,21,158928.0,7568.0,0
2025-04-29,SKU0142,21,158928.0,7568.0,0
2025-04-30,SKU0142,17,128656.0,7568.0,0
2025-05-01,SKU0142,16,121088.0,7568.0,0
2025-05-02,SKU0142,17,128656.0,7568.0,0
2025-05-03,SKU0142,10,75680.0,7568.0,0
2025-05-04,SKU0142,12,90816.0,7568.0,0
2025-05-05,SKU0142,14,105952.0,7568.0,0
2025-05-06,SKU0142,20,151360.0,7568.0,0
2025-05-07,SKU0142,22,166496.0,7568.0,0
2025-05-08,SKU0142,15,113520.0,7568.0,0
2025-05-09,SKU0142,18,136224.0,7568.0,0
2025-05-10,SKU0142,14,105952.0,7568.0,0
2025-05-11,SKU0142,12,90816.0,7568.0,0
2025-05-12,SKU0142,18,136224.0,7568.0,0
2025-05-13,SKU0142,19,143792.0,7568.0,0
2025-05-14,SKU0142,20,151360.0,7568.0,0
2025-05-15,SKU0142,16,121088.0,7568.0,0
2025-05-16,SKU0142,16,121088.0,7568.0,0
2025-05-17,SKU0142,13,98384.0,7568.0,0
2025-05-18,SKU0142,14,105952.0,7568.0,0
2025-05-19,SKU0142,18,136224.0,7568.0,0
2025-05-20,SKU0142,20,151360.0,7568.0,0
2025-05-21,SKU0142,17,128656.0,7568.0,0
2025-05-22,SKU0142,19,143792.0,7568.0,0
2025-05-23,SKU0142,14,105952.0,7568.0,0
2025-05-24,SKU0142,16,121088.0,7568.0,0
2025-05-25,SKU0142,16,121088.0,7568.0,0
2025-05-26,SKU0142,20,151360.0,7568.0,0
2025-05-27,SKU0142,19,143792.0,7568.0,0
2025-05-28,SKU0142,23,174064.0,7568.0,0
2025-05-29,SKU0142,17,128656.0,7568.0,0
2025-05-30,SKU0142,16,121088.0,7568.0,0
2025-05-31,SKU0142,12,90816.0,7568.0,0
2025-06-01,SKU0142,15,113520.0,7568.0,0
2025-06-02,SKU0142,20,151360.0,7568.0,0
2025-06-03,SKU0142,20,151360.0,7568.0,0
2025-06-04,SKU0142,16,121088.0,7568.0,0
2025-06-05,SKU0142,16,121088.0,7568.0,0
2025-06-06,SKU0142,22,166496.0,7568.0,0
2025-06-07,SKU0142,15,113520.0,7568.0,0
2025-06-08,SKU0142,12,90816.0,7568.0,0
2025-06-09,SKU0142,18,136224.0,7568.0,0
2025-06-10,SKU0142,19,143792.0,7568.0,0
2025-06-11,SKU0142,25,189200.0,7568.0,0
2025-06-12,SKU0142,18,136224.0,7568.0,0
2025-06-13,SKU0142,14,105952.0,7568.0,0
2025-06-14,SKU0142,13,98384.0,7568.0,0
2025-06-15,SKU0142,23,147954.4,6432.8,1
2025-06-16,SKU0142,22,141521.6,6432.8,1
2025-06-17,SKU0142,40,257312.0,6432.8,1
2025-06-18,SKU0142,38,244446.4,6432.8,1
2025-06-19,SKU0142,31,199416.8,6432.8,1
2025-06-20,SKU0142,29,186551.2,6432.8,1
2025-06-21,SKU0142,24,154387.2,6432.8,1
2025-06-22,SKU0142,16,121088.0,7568.0,0
2025-06-23,SKU0142,17,128656.0,7568.0,0
2025-06-24,SKU0142,16,121088.0,7568.0,0
2025-06-25,SKU0142,20,151360.0,7568.0,0
2025-06-26,SKU0142,18,136224.0,7568.0,0
2025-06-27,SKU0142,15,113520.0,7568.0,0
2025-06-28,SKU0142,10,75680.0,7568.0,0
2025-06-29,SKU0142,11,83248.0,7568.0,0
2025-06-30,SKU0142,13,98384.0,7568.0,0
2025-07-01,SKU0142,19,143792.0,7568.0,0
2025-07-02,SKU0142,20,151360.0,7568.0,0
2025-07-03,SKU0142,12,90816.0,7568.0,0
2025-07-04,SKU0142,11,83248.0,7568.0,0
2025-07-05,SKU0142,13,98384.0,7568.0,0
2025-07-06,SKU0142,12,90816.0,7568.0,0
2025-07-07,SKU0142,18,136224.0,7568.0,0
2025-07-08,SKU0142,16,121088.0,7568.0,0
2025-07-09,SKU0142,14,105952.0,7568.0,0
2025-07-10,SKU0142,14,105952.0,7568.0,0
2025-07-11,SKU0142,11,83248.0,7568.0,0
2025-07-12,SKU0142,14,105952.0,7568.0,0
2025-07-13,SKU0142,16,121088.0,7568.0,0
2025-07-14,SKU0142,15,113520.0,7568.0,0
2025-07-15,SKU0142,15,113520.0,7568.0,0
2025-07-16,SKU0142,18,136224.0,7568.0,0
2025-07-17,SKU0142,12,90816.0,7568.0,0
2025-07-18,SKU0142,13,98384.0,7568.0,0
2025-07-19,SKU0142,8,60544.0,7568.0,0
2025-07-20,SKU0142,13,98384.0,7568.0,0
2025-07-21,SKU0142,14,,7568.0,0
2025-07-22,SKU0142,19,143792.0,7568.0,0
2025-07-23,SKU0142,19,143792.0,7568.0,0
2025-07-24,SKU0142,14,105952.0,7568.0,0
2025-07-25,SKU0142,15,113520.0,7568.0,0
2025-07-26,SKU0142,9,68112.0,7568.0,0
2025-07-27,SKU0142,18,136224.0,7568.0,0
2025-07-28,SKU0142,11,83248.0,7568.0,0
2025-07-29,SKU0142,18,136224.0,7568.0,0
2025-07-30,SKU0142,20,151360.0,7568.0,0
2025-07-31,SKU0142,16,121088.0,7568.0,0
2025-08-01,SKU0142,9,68112.0,7568.0,0
2025-08-02,SKU0142,8,60544.0,7568.0,0
2025-08-03,SKU0142,8,60544.0,7568.0,0
2025-08-04,SKU0142,12,90816.0,7568.0,0
2025-08-05,SKU0142,16,121088.0,7568.0,0
2025-08-06,SKU0142,16,121088.0,7568.0,0
2025-08-07,SKU0142,14,105952.0,7568.0,0
2025-08-08,SKU0142,8,60544.0,7568.0,0
2025-08-09,SKU0142,14,105952.0,7568.0,0
2025-08-10,SKU0142,10,75680.0,7568.0,0
2025-08-11,SKU0142,12,90816.0,7568.0,0
2025-08-12,SKU0142,15,113520.0,7568.0,0
2025-08-13,SKU0142,11,83248.0,7568.0,0
2025-08-14,SKU0142,13,98384.0,7568.0,0
2025-08-15,SKU0142,11,83248.0,7568.0,0
2025-08-16,SKU0142,13,98384.0,7568.0,0
2025-08-17,SKU0142,8,60544.0,7568.0,0
2025-08-18,SKU0142,12,90816.0,7568.0,0
2025-08-19,SKU0142,13,98384.0,7568.0,0
2025-08-20,SKU0142,15,113520.0,7568.0,0
2025-08-21,SKU0142,15,113520.0,7568.0,0
2025-08-22,SKU0142,11,83248.0,7568.0,0
2025-08-23,SKU0142,9,68112.0,7568.0,0
2025-08-24,SKU0142,5,37840.0,7568.0,0
2025-08-25,SKU0142,14,105952.0,7568.0,0
2025-08-26,SKU0142,11,83248.0,7568.0,0
2025-08-27,SKU0142,14,105952.0,7568.0,0
2025-08-28,SKU0142,12,90816.0,7568.0,0
2025-08-29,SKU0142,6,45408.0,7568.0,0
2025-08-30,SKU0142,10,75680.0,7568.0,0
2025-08-31,SKU0142,9,68112.0,7568.0,0
2025-09-01,SKU0142,12,90816.0,7568.0,0
2025-09-02,SKU0142,14,105952.0,7568.0,0
2025-09-03,SKU0142,14,105952.0,7568.0,0
2025-09-04,SKU0142,13,98384.0,7568.0,0
2025-09-05,SKU0142,12,90816.0,7568.0,0
2025-09-06,SKU0142,10,75680.0,7568.0,0
2025-09-07,SKU0142,10,75680.0,7568.0,0
2025-09-08,SKU0142,11,83248.0,7568.0,0
2025-09-09,SKU0142,13,98384.0,7568.0,0
2025-09-10,SKU0142,14,105952.0,7568.0,0
2025-09-11,SKU0142,13,98384.0,7568.0,0
2025-09-12,SKU0142,10,75680.0,7568.0,0
2025-09-13,SKU0142,13,98384.0,7568.0,0
2025-09-14,SKU0142,13,98384.0,7568.0,0
2025-09-15,SKU0142,9,68112.0,7568.0,0
2025-09-16,SKU0142,13,98384.0,7568.0,0
2025-09-17,SKU0142,17,128656.0,7568.0,0
2025-09-18,SKU0142,10,75680.0,7568.0,0
2025-09-19,SKU0142,7,52976.0,7568.0,0
2025-09-20,SKU0142,15,113520.0,7568.0,0
2025-09-21,SKU0142,8,60544.0,7568.0,0
2025-09-22,SKU0142,7,52976.0,7568.0,0
2025-09-23,SKU0142,11,83248.0,7568.0,0
2025-09-24,SKU0142,12,90816.0,7568.0,0
2025-09-25,SKU0142,14,105952.0,7568.0,0
2025-09-26,SKU0142,10,75680.0,7568.0,0
2025-09-27,SKU0142,6,45408.0,7568.0,0
2025-09-28,SKU0142,3,22704.0,7568.0,0
2025-09-29,SKU0142,12,90816.0,7568.0,0
2025-09-30,SKU0142,13,98384.0,7568.0,0
2025-10-01,SKU0142,15,113520.0,7568.0,0
2025-10-02,SKU0142,7,52976.0,7568.0,0
2025-10-03,SKU0142,8,60544.0,7568.0,0
2025-10-04,SKU0142,7,52976.0,7568.0,0
2025-10-05,SKU0142,10,75680.0,7568.0,0
2025-10-06,SKU0142,9,68112.0,7568.0,0
2025-10-07,SKU0142,8,60544.0,7568.0,0
2025-10-08,SKU0142,16,121088.0,7568.0,0
2025-10-09,SKU0142,12,90816.0,7568.0,0
2025-10-10,SKU0142,11,83248.0,7568.0,0
2025-10-11,SKU0142,11,83248.0,7568.0,0
2025-10-12,SKU0142,8,60544.0,7568.0,0
2025-10-13,SKU0142,10,75680.0,7568.0,0
2025-10-14,SKU0142,10,75680.0,7568.0,0
2025-10-15,SKU0142,18,115790.4,6432.8,1
2025-10-16,SKU0142,25,160820.0,6432.8,1
2025-10-17,SKU0142,20,128656.0,6432.8,1
2025-10-18,SKU0142,15,96492.0,6432.8,1
2025-10-19,SKU0142,18,115790.4,6432.8,1
2025-10-20,SKU0142,18,115790.4,6432.8,1
2025-10-21,SKU0142,26,167252.8,6432.8,1
2025-10-22,SKU0142,13,98384.0,7568.0,0
2025-10-23,SKU0142,14,105952.0,7568.0,0
2025-10-24,SKU0142,13,98384.0,7568.0,0
2025-10-25,SKU0142,7,52976.0,7568.0,0
2025-10-26,SKU0142,7,52976.0,7568.0,0
2025-10-27,SKU0142,10,75680.0,7568.0,0
2025-10-28,SKU0142,10,75680.0,7568.0,0
2025-10-29,SKU0142,15,113520.0,7568.0,0
2025-10-30,SKU0142,13,98384.0,7568.0,0
2025-10-31,SKU0142,9,68112.0,7568.0,0
2025-11-01,SKU0142,7,52976.0,7568.0,0
2025-11-02,SKU0142,11,83248.0,7568.0,0
2025-11-03,SKU0142,12,90816.0,7568.0,0
2025-11-04,SKU0142,16,121088.0,7568.0,0
2025-11-05,SKU0142,10,75680.0,7568.0,0
2025-11-06,SKU0142,13,98384.0,7568.0,0
2025-11-07,SKU0142,13,98384.0,7568.0,0
2025-11-08,SKU0142,8,60544.0,7568.0,0
2025-11-09,SKU0142,8,60544.0,7568.0,0
2025-11-10,SKU0142,10,75680.0,7568.0,0
2025-11-11,SKU0142,13,98384.0,7568.0,0
2025-11-12,SKU0142,16,121088.0,7568.0,0
2025-11-13,SKU0142,12,90816.0,7568.0,0
2025-11-14,SKU0142,12,90816.0,7568.0,0
2025-11-15,SKU0142,10,75680.0,7568.0,0
2025-11-16,SKU0142,11,83248.0,7568.0,0
2025-11-17,SKU0142,11,83248.0,7568.0,0
2025-11-18,SKU0142,12,90816.0,7568.0,0
2025-11-19,SKU0142,10,75680.0,7568.0,0
2025-11-20,SKU0142,7,52976.0,7568.0,0
2025-11-21,SKU0142,9,68112.0,7568.0,0
2025-11-22,SKU0142,3,22704.0,7568.0,0
2025-11-23,SKU0142,9,68112.0,7568.0,0
2025-11-24,SKU0142,12,90816.0,7568.0,0
2025-11-25,SKU0142,12,77193.6,6432.8,1
2025-11-26,SKU0142,25,160820.0,6432.8,1
2025-11-27,SKU0142,22,141521.6,6432.8,1
2025-11-28,SKU0142,22,141521.6,6432.8,1
2025-11-29,SKU0142,15,96492.0,6432.8,1
2025-11-30,SKU0142,15,96492.0,6432.8,1
2025-12-01,SKU0142,20,128656.0,6432.8,1
2025-12-02,SKU0142,20,151360.0,7568.0,0
2025-12-03,SKU0142,12,90816.0,7568.0,0
2025-12-04,SKU0142,12,90816.0,7568.0,0
2025-12-05,SKU0142,17,128656.0,7568.0,0
2025-12-06,SKU0142,11,83248.0,7568.0,0
2025-12-07,SKU0142,11,83248.0,7568.0,0
2025-12-08,SKU0142,13,98384.0,7568.0,0
2025-12-09,SKU0142,15,113520.0,7568.0,0
2025-12-10,SKU0142,14,105952.0,7568.0,0
2025-12-11,SKU0142,14,105952.0,7568.0,0
2025-12-12,SKU0142,12,90816.0,7568.0,0
2025-12-13,SKU0142,6,45408.0,7568.0,0
2025-12-14,SKU0142,9,68112.0,7568.0,0
2025-12-15,SKU0142,8,60544.0,7568.0,0
2025-12-16,SKU0142,12,90816.0,7568.0,0
2025-12-17,SKU0142,16,121088.0,7568.0,0
2025-12-18,SKU0142,12,90816.0,7568.0,0
2025-12-19,SKU0142,10,75680.0,7568.0,0
2025-12-20,SKU0142,4,30272.0,7568.0,0
2025-12-21,SKU0142,7,52976.0,7568.0,0
2025-12-22,SKU0142,10,75680.0,7568.0,0
2025-12-23,SKU0142,10,75680.0,7568.0,0
2025-12-24,SKU0142,15,113520.0,7568.0,0
2025-12-25,SKU0142,18,136224.0,7568.0,0
2025-12-26,SKU0142,14,105952.0,7568.0,0
2025-12-27,SKU0142,13,98384.0,7568.0,0
2025-12-28,SKU0142,11,83248.0,7568.0,0
2025-12-29,SKU0142,13,98384.0,7568.0,0
2025-12-30,SKU0142,15,113520.0,7568.0,0
2025-12-31,SKU0142,13,98384.0,7568.0,0
2024-12-03,SKU0143,6,59462.28,9910.38,0
2024-12-04,SKU0143,8,79283.04,9910.38,0
2024-12-05,SKU0143,9,89193.42,9910.38,0
2024-12-06,SKU0143,6,59462.28,9910.38,0
2024-12-07,SKU0143,8,79283.04,9910.38,0
2024-12-08,SKU0143,5,49551.9,9910.38,0
2024-12-09,SKU0143,4,39641.52,9910.38,0
2024-12-10,SKU0143,10,99103.8,9910.38,0
2024-12-11,SKU0143,5,49551.9,9910.38,0
2024-12-12,SKU0143,7,69372.66,9910.38,0
2024-12-13,SKU0143,8,79283.04,9910.38,0
2024-12-14,SKU0143,8,79283.04,9910.38,0
2024-12-15,SKU0143,6,59462.28,9910.38,0
2024-12-16,SKU0143,6,59462.28,9910.38,0
2024-12-17,SKU0143,11,109014.18,9910.38,0
2024-12-18,SKU0143,9,89193.42,9910.38,0
2024-12-19,SKU0143,9,89193.42,9910.38,0
2024-12-20,SKU0143,7,69372.66,9910.38,0
2024-12-21,SKU0143,6,59462.28,9910.38,0
2024-12-22,SKU0143,4,39641.52,9910.38,0
2024-12-23,SKU0143,5,49551.9,9910.38,0
2024-12-24,SKU0143,9,89193.42,9910.38,0
2024-12-25,SKU0143,6,59462.28,9910.38,0
2024-12-26,SKU0143,6,59462.28,9910.38,0
2024-12-27,SKU0143,7,69372.66,9910.38,0
2024-12-28,SKU0143,3,29731.14,9910.38,0
2024-12-29,SKU0143,8,79283.04,9910.38,0
2024-12-30,SKU0143,7,69372.66,9910.38,0
2024-12-31,SKU0143,7,69372.66,9910.38,0
2025-01-01,SKU0143,17,143204.99,8423.82,1
2025-01-02,SKU0143,7,58966.76,8423.82,1
2025-01-03,SKU0143,0,0.0,8423.82,1
2025-01-04,SKU0143,0,0.0,8423.82,1
2025-01-05,SKU0143,12,101085.88,8423.82,1
2025-01-06,SKU0143,13,109509.7,8423.82,1
2025-01-07,SKU0143,4,33695.29,8423.82,1
2025-01-08,SKU0143,0,0.0,9910.38,0
2025-01-09,SKU0143,0,0.0,9910.38,0
2025-01-10,SKU0143,0,0.0,9910.38,0
2025-01-11,SKU0143,0,0.0,9910.38,0
2025-01-12,SKU0143,0,0.0,9910.38,0
2025-01-13,SKU0143,5,49551.9,9910.38,0
2025-01-14,SKU0143,9,89193.42,9910.38,0
2025-01-15,SKU0143,10,99103.8,9910.38,0
2025-01-16,SKU0143,3,29731.14,9910.38,0
2025-01-17,SKU0143,0,0.0,9910.38,0
2025-01-18,SKU0143,0,0.0,9910.38,0
2025-01-19,SKU0143,0,0.0,9910.38,0
2025-01-20,SKU0143,0,0.0,9910.38,0
2025-01-21,SKU0143,10,99103.8,9910.38,0
2025-01-22,SKU0143,12,118924.56,9910.38,0
2025-01-23,SKU0143,8,79283.04,9910.38,0
2025-01-24,SKU0143,8,79283.04,9910.38,0
2025-01-25,SKU0143,2,19820.76,9910.38,0
2025-01-26,SKU0143,0,0.0,9910.38,0
2025-01-27,SKU0143,0,0.0,9910.38,0
2025-01-28,SKU0143,0,0.0,9910.38,0
2025-01-29,SKU0143,10,99103.8,9910.38,0
2025-01-30,SKU0143,8,79283.04,9910.38,0
2025-01-31,SKU0143,8,79283.04,9910.38,0
2025-02-01,SKU0143,6,59462.28,9910.38,0
2025-02-02,SKU0143,8,79283.04,9910.38,0
2025-02-03,SKU0143,0,0.0,9910.38,0
2025-02-04,SKU0143,0,0.0,9910.38,0
2025-02-05,SKU0143,0,0.0,9910.38,0
2025-02-06,SKU0143,11,109014.18,9910.38,0
2025-02-07,SKU0143,11,109014.18,9910.38,0
2025-02-08,SKU0143,10,99103.8,9910.38,0
2025-02-09,SKU0143,8,79283.04,9910.38,0
2025-02-10,SKU0143,3,29731.14,9910.38,0
2025-02-11,SKU0143,0,0.0,9910.38,0
2025-02-12,SKU0143,0,0.0,9910.38,0
2025-02-13,SKU0143,0,0.0,9910.38,0
2025-02-14,SKU0143,10,99103.8,9910.38,0
2025-02-15,SKU0143,8,79283.04,9910.38,0
2025-02-16,SKU0143,6,59462.28,9910.38,0
2025-02-17,SKU0143,3,29731.14,9910.38,0
2025-02-18,SKU0143,0,0.0,9910.38,0
2025-02-19,SKU0143,0,,9910.38,0
2025-02-20,SKU0143,0,0.0,9910.38,0
2025-02-21,SKU0143,0,0.0,9910.38,0
2025-02-22,SKU0143,0,0.0,9910.38,0
2025-02-23,SKU0143,0,0.0,9910.38,0
2025-02-24,SKU0143,0,0.0,9910.38,0
2025-02-25,SKU0143,0,0.0,9910.38,0
2025-02-26,SKU0143,0,0.0,9910.38,0
2025-02-27,SKU0143,0,0.0,9910.38,0
2025-02-28,SKU0143,0,0.0,9910.38,0
2025-03-01,SKU0143,0,0.0,9910.38,0
2025-03-02,SKU0143,10,99103.8,9910.38,0
2025-03-03,SKU0143,11,109014.18,9910.38,0
2025-03-04,SKU0143,4,39641.52,9910.38,0
2025-03-05,SKU0143,0,0.0,9910.38,0
2025-03-06,SKU0143,0,0.0,9910.38,0
2025-03-07,SKU0143,0,0.0,9910.38,0
2025-03-08,SKU0143,0,0.0,9910.38,0
2025-03-09,SKU0143,0,0.0,9910.38,0
2025-03-10,SKU0143,13,128834.94,9910.38,0
2025-03-11,SKU0143,12,118924.56,9910.38,0
2025-03-12,SKU0143,3,29731.14,9910.38,0
2025-03-13,SKU0143,0,0.0,9910.38,0
2025-03-14,SKU0143,0,0.0,9910.38,0
2025-03-15,SKU0143,0,0.0,9910.38,0
2025-03-16,SKU0143,0,0.0,9910.38,0
2025-03-17,SKU0143,0,0.0,9910.38,0
2025-03-18,SKU0143,14,138745.32,9910.38,0
2025-03-19,SKU0143,13,128834.94,9910.38,0
2025-03-20,SKU0143,12,118924.56,9910.38,0
2025-03-21,SKU0143,6,,9910.38,0
2025-03-22,SKU0143,0,0.0,9910.38,0
2025-03-23,SKU0143,0,0.0,9910.38,0
2025-03-24,SKU0143,0,0.0,9910.38,0
2025-03-25,SKU0143,0,0.0,9910.38,0
2025-03-26,SKU0143,15,148655.7,9910.38,0
2025-03-27,SKU0143,11,109014.18,9910.38,0
2025-03-28,SKU0143,1,9910.38,9910.38,0
2025-03-29,SKU0143,0,0.0,9910.38,0
2025-03-30,SKU0143,0,0.0,9910.38,0
2025-03-31,SKU0143,0,0.0,9910.38,0
2025-04-01,SKU0143,0,0.0,9910.38,0
2025-04-02,SKU0143,0,0.0,9910.38,0
2025-04-03,SKU0143,12,118924.56,9910.38,0
2025-04-04,SKU0143,9,89193.42,9910.38,0
2025-04-05,SKU0143,8,79283.04,9910.38,0
2025-04-06,SKU0143,6,59462.28,9910.38,0
2025-04-07,SKU0143,0,0.0,9910.38,0
2025-04-08,SKU0143,0,0.0,9910.38,0
2025-04-09,SKU0143,0,0.0,9910.38,0
2025-04-10,SKU0143,0,0.0,9910.38,0
2025-04-11,SKU0143,11,109014.18,9910.38,0
2025-04-12,SKU0143,11,109014.18,9910.38,0
2025-04-13,SKU0143,12,118924.56,9910.38,0
2025-04-14,SKU0143,11,109014.18,9910.38,0
2025-04-15,SKU0143,2,19820.76,9910.38,0
2025-04-16,SKU0143,0,0.0,9910.38,0
2025-04-17,SKU0143,0,0.0,9910.38,0
2025-04-18,SKU0143,0,0.0,9910.38,0
2025-04-19,SKU0143,9,89193.42,9910.38,0
2025-04-20,SKU0143,11,109014.18,9910.38,0
2025-04-21,SKU0143,11,109014.18,9910.38,0
2025-04-22,SKU0143,14,138745.32,9910.38,0
2025-04-23,SKU0143,1,9910.38,9910.38,0
2025-04-24,SKU0143,0,0.0,9910.38,0
2025-04-25,SKU0143,0,0.0,9910.38,0
2025-04-26,SKU0143,0,0.0,9910.38,0
2025-04-27,SKU0143,10,99103.8,9910.38,0
2025-04-28,SKU0143,12,118924.56,9910.38,0
2025-04-29,SKU0143,12,118924.56,9910.38,0
2025-04-30,SKU0143,13,128834.94,9910.38,0
2025-05-01,SKU0143,0,0.0,9910.38,0
2025-05-02,SKU0143,0,0.0,9910.38,0
2025-05-03,SKU0143,0,0.0,9910.38,0
2025-05-04,SKU0143,0,0.0,9910.38,0
2025-05-05,SKU0143,14,138745.32,9910.38,0
2025-05-06,SKU0143,11,109014.18,9910.38,0
2025-05-07,SKU0143,14,138745.32,9910.38,0
2025-05-08,SKU0143,4,39641.52,9910.38,0
2025-05-09,SKU0143,0,0.0,9910.38,0
2025-05-10,SKU0143,0,0.0,9910.38,0
2025-05-11,SKU0143,0,0.0,9910.38,0
2025-05-12,SKU0143,0,0.0,9910.38,0
2025-05-13,SKU0143,14,138745.32,9910.38,0
2025-05-14,SKU0143,13,128834.94,9910.38,0
2025-05-15,SKU0143,0,0.0,9910.38,0
2025-05-16,SKU0143,0,0.0,9910.38,0
2025-05-17,SKU0143,0,0.0,9910.38,0
2025-05-18,SKU0143,0,0.0,9910.38,0
2025-05-19,SKU0143,0,0.0,9910.38,0
2025-05-20,SKU0143,0,0.0,9910.38,0
2025-05-21,SKU0143,13,128834.94,9910.38,0
2025-05-22,SKU0143,11,109014.18,9910.38,0
2025-05-23,SKU0143,5,49551.9,9910.38,0
2025-05-24,SKU0143,0,0.0,9910.38,0
2025-05-25,SKU0143,0,0.0,9910.38,0
2025-05-26,SKU0143,0,0.0,9910.38,0
2025-05-27,SKU0143,0,0.0,9910.38,0
2025-05-28,SKU0143,0,0.0,9910.38,0
2025-05-29,SKU0143,14,138745.32,9910.38,0
2025-05-30,SKU0143,12,118924.56,9910.38,0
2025-05-31,SKU0143,13,128834.94,9910.38,0
2025-06-01,SKU0143,8,79283.04,9910.38,0
2025-06-02,SKU0143,0,0.0,9910.38,0
2025-06-03,SKU0143,0,0.0,9910.38,0
2025-06-04,SKU0143,0,0.0,9910.38,0
2025-06-05,SKU0143,0,0.0,9910.38,0
2025-06-06,SKU0143,9,89193.42,9910.38,0
2025-06-07,SKU0143,9,89193.42,9910.38,0
2025-06-08,SKU0143,7,69372.66,9910.38,0
2025-06-09,SKU0143,10,99103.8,9910.38,0
2025-06-10,SKU0143,5,49551.9,9910.38,0
2025-06-11,SKU0143,0,0.0,9910.38,0
