date,sku_id,on_hand_units,on_order_units,lead_time_days,reorder_point
2025-10-01,SKU0150,1119.0,0.0,12,421.0
2025-10-08,SKU0150,863.0,0.0,12,421.0
2025-10-15,SKU0150,579.0,0.0,12,421.0
2025-10-22,SKU0150,1953.0,0.0,12,421.0
2025-11-01,SKU0150,1537.0,0.0,12,421.0
2025-11-08,SKU0150,1268.0,0.0,12,421.0
2025-11-15,SKU0150,913.0,0.0,12,421.0
2025-11-22,SKU0150,590.0,0.0,12,421.0
2025-12-01,SKU0150,56.0,1750.0,12,421.0
2025-12-08,SKU0150,1711.0,0.0,12,421.0
2025-12-15,SKU0150,1425.0,0.0,12,421.0
2025-12-22,SKU0150,1162.0,0.0,12,421.0
2024-06-15,SKU0151,101.0,98.0,13,162.0
2024-06-22,SKU0151,0.0,98.0,13,162.0
2024-07-01,SKU0151,1.0,102.0,13,162.0
2024-07-08,SKU0151,72.0,73.0,13,162.0
2024-07-15,SKU0151,1.0,73.0,13,162.0
2024-07-22,SKU0151,35.0,79.0,13,162.0
2024-08-01,SKU0151,80.0,0.0,13,162.0
2024-08-08,SKU0151,4.0,105.0,13,162.0
2024-08-15,SKU0151,95.0,68.0,13,162.0
2024-08-22,SKU0151,0.0,68.0,13,162.0
2024-09-01,SKU0151,22.0,115.0,13,162.0
2024-09-08,SKU0151,1.0,115.0,13,162.0
2024-09-15,SKU0151,66.0,123.0,13,162.0
2024-09-22,SKU0151,127.0,0.0,13,162.0
2024-10-01,SKU0151,31.0,67.0,13,162.0
2024-10-08,SKU0151,32.0,90.0,13,162.0
2024-10-15,SKU0151,1.0,90.0,13,162.0
2024-10-22,SKU0151,37.0,116.0,13,162.0
2024-11-01,SKU0151,103.0,71.0,13,162.0
2024-11-08,SKU0151,38.0,71.0,13,162.0
2024-11-15,SKU0151,51.0,116.0,13,162.0
2024-11-22,SKU0151,1.0,116.0,13,162.0
2024-12-01,SKU0151,30.0,72.0,13,162.0
2024-12-08,SKU0151,0.0,72.0,13,162.0
2024-12-15,SKU0151,1.0,122.0,13,162.0
2024-12-22,SKU0151,123.0,0.0,13,162.0
2025-01-01,SKU0151,1.0,118.0,13,162.0
2025-01-08,SKU0151,24.0,117.0,13,162.0
2025-01-15,SKU0151,0.0,117.0,13,162.0
2025-01-22,SKU0151,38.0,120.0,13,162.0
2025-02-01,SKU0151,91.0,93.0,13,162.0
2025-02-08,SKU0151,1.0,93.0,13,162.0
2025-02-15,SKU0151,41.0,83.0,13,162.0
2025-02-22,SKU0151,1.0,83.0,13,162.0
2025-03-01,SKU0151,1.0,89.0,13,162.0
2025-03-08,SKU0151,1.0,89.0,13,162.0
2025-03-15,SKU0151,1.0,126.0,13,162.0
2025-03-22,SKU0151,1.0,126.0,13,162.0
2025-04-01,SKU0151,1.0,101.0,13,162.0
2025-04-08,SKU0151,33.0,0.0,13,162.0
2025-04-15,SKU0151,0.0,74.0,13,162.0
2025-04-22,SKU0151,1.0,99.0,13,162.0
2025-05-01,SKU0151,100.0,73.0,13,162.0
2025-05-08,SKU0151,1.0,73.0,13,162.0
2025-05-15,SKU0151,50.0,74.0,13,162.0
2025-05-22,SKU0151,0.0,74.0,13,162.0
2025-06-01,SKU0151,0.0,79.0,13,162.0
2025-06-08,SKU0151,0.0,79.0,13,162.0
2025-06-15,SKU0151,1.0,107.0,13,162.0
2025-06-22,SKU0151,107.0,0.0,13,162.0
2025-07-01,SKU0151,0.0,104.0,13,162.0
2025-07-08,SKU0151,60.0,125.0,13,162.0
2025-07-15,SKU0151,0.0,125.0,13,162.0
2025-07-22,SKU0151,67.0,119.0,13,162.0
2025-08-01,SKU0151,111.0,109.0,13,162.0
2025-08-08,SKU0151,25.0,109.0,13,162.0
2025-08-15,SKU0151,87.0,119.0,13,162.0
2025-08-22,SKU0151,14.0,119.0,13,162.0
2025-09-01,SKU0151,59.0,65.0,13,162.0
2025-09-08,SKU0151,65.0,0.0,13,162.0
2025-09-15,SKU0151,1.0,113.0,13,162.0
2025-09-22,SKU0151,109.0,92.0,13,162.0
2025-10-01,SKU0151,35.0,92.0,13,162.0
2025-10-08,SKU0151,78.0,96.0,13,162.0
2025-10-15,SKU0151,4.0,96.0,13,162.0
2025-10-22,SKU0151,20.0,81.0,13,162.0
2025-11-01,SKU0151,71.0,103.0,13,162.0
2025-11-08,SKU0151,5.0,103.0,13,162.0
2025-11-15,SKU0151,86.0,68.0,13,162.0
2025-11-22,SKU0151,15.0,68.0,13,162.0
2025-12-01,SKU0151,0.0,75.0,13,162.0
2025-12-08,SKU0151,75.0,0.0,13,162.0
2025-12-15,SKU0151,0.0,103.0,13,162.0
2025-12-22,SKU0151,93.0,87.0,13,162.0
2024-06-15,SKU0152,179.0,0.0,10,47.0
2024-06-22,SKU0152,110.0,0.0,10,47.0
2024-07-01,SKU0152,64.0,0.0,10,47.0
2024-07-08,SKU0152,28.0,0.0,10,47.0
2024-07-15,SKU0152,15.0,23.0,10,47.0
2024-07-22,SKU0152,0.0,23.0,10,47.0
2024-08-01,SKU0152,0.0,26.0,10,47.0
2024-08-08,SKU0152,2.0,25.0,10,47.0
2024-08-15,SKU0152,12.0,24.0,10,47.0
2024-08-22,SKU0152,0.0,24.0,10,47.0
2024-09-01,SKU0152,1.0,37.0,10,47.0
2024-09-08,SKU0152,8.0,30.0,10,47.0
2024-09-15,SKU0152,19.0,21.0,10,47.0
2024-09-22,SKU0152,21.0,35.0,10,47.0
2024-10-01,SKU0152,0.0,35.0,10,47.0
2024-10-08,SKU0152,10.0,28.0,10,47.0
2024-10-15,SKU0152,10.0,36.0,10,47.0
2024-10-22,SKU0152,36.0,0.0,10,47.0
2024-11-01,SKU0152,33.0,0.0,10,47.0
2024-11-08,SKU0152,3.0,30.0,10,47.0
2024-11-15,SKU0152,4.0,31.0,10,47.0
2024-11-22,SKU0152,28.0,19.0,10,47.0
2024-12-01,SKU0152,20.0,0.0,10,47.0
2024-12-08,SKU0152,0.0,36.0,10,47.0
2024-12-15,SKU0152,18.0,32.0,10,47.0
2024-12-22,SKU0152,28.0,37.0,10,47.0
2025-01-01,SKU0152,20.0,0.0,10,47.0
2025-01-08,SKU0152,1.0,22.0,10,47.0
2025-01-15,SKU0152,1.0,0.0,10,47.0
2025-01-22,SKU0152,20.0,21.0,10,47.0
2025-02-01,SKU0152,9.0,0.0,10,47.0
2025-02-08,SKU0152,1.0,37.0,10,47.0
2025-02-15,SKU0152,1.0,26.0,10,47.0
2025-02-22,SKU0152,11.0,0.0,10,47.0
2025-03-01,SKU0152,28.0,0.0,10,47.0
2025-03-08,SKU0152,0.0,32.0,10,47.0
2025-03-15,SKU0152,2.0,31.0,10,47.0
2025-03-22,SKU0152,28.0,0.0,10,47.0
2025-04-01,SKU0152,10.0,0.0,10,47.0
2025-04-08,SKU0152,0.0,19.0,10,47.0
2025-04-15,SKU0152,0.0,21.0,10,47.0
2025-04-22,SKU0152,3.0,37.0,10,47.0
2025-05-01,SKU0152,29.0,28.0,10,47.0
2025-05-08,SKU0152,1.0,28.0,10,47.0
2025-05-15,SKU0152,1.0,21.0,10,47.0
2025-05-22,SKU0152,2.0,0.0,10,47.0
2025-06-01,SKU0152,18.0,0.0,10,47.0
2025-06-08,SKU0152,1.0,25.0,10,47.0
2025-06-15,SKU0152,0.0,27.0,10,47.0
2025-06-22,SKU0152,0.0,19.0,10,47.0
2025-07-01,SKU0152,3.0,0.0,10,47.0
2025-07-08,SKU0152,0.0,26.0,10,47.0
2025-07-15,SKU0152,0.0,30.0,10,47.0
2025-07-22,SKU0152,9.0,29.0,10,47.0
2025-08-01,SKU0152,6.0,25.0,10,47.0
2025-08-08,SKU0152,25.0,0.0,10,47.0
2025-08-15,SKU0152,0.0,24.0,10,47.0
2025-08-22,SKU0152,0.0,23.0,10,47.0
2025-09-01,SKU0152,5.0,36.0,10,47.0
2025-09-08,SKU0152,33.0,20.0,10,47.0
2025-09-15,SKU0152,1.0,20.0,10,47.0
2025-09-22,SKU0152,0.0,32.0,10,47.0
2025-10-01,SKU0152,2.0,36.0,10,47.0
2025-10-08,SKU0152,28.0,32.0,10,47.0
2025-10-15,SKU0152,0.0,32.0,10,47.0
2025-10-22,SKU0152,1.0,33.0,10,47.0
2025-11-01,SKU0152,4.0,31.0,10,47.0
2025-11-08,SKU0152,21.0,0.0,10,47.0
2025-11-15,SKU0152,0.0,29.0,10,47.0
2025-11-22,SKU0152,0.0,31.0,10,47.0
2025-12-01,SKU0152,0.0,23.0,10,47.0
2025-12-08,SKU0152,11.0,26.0,10,47.0
2025-12-15,SKU0152,0.0,26.0,10,47.0
2025-12-22,SKU0152,1.0,25.0,10,47.0
2024-03-22,SKU0153,152.0,456.0,9,227.0
2024-04-01,SKU0153,352.0,0.0,9,227.0
2024-04-08,SKU0153,127.0,485.0,9,227.0
2024-04-15,SKU0153,396.0,0.0,9,227.0
2024-04-22,SKU0153,171.0,473.0,9,227.0
2024-05-01,SKU0153,421.0,0.0,9,227.0
2024-05-08,SKU0153,217.0,507.0,9,227.0
2024-05-15,SKU0153,501.0,0.0,9,227.0
2024-05-22,SKU0153,294.0,0.0,9,227.0
2024-06-01,SKU0153,464.0,0.0,9,227.0
2024-06-08,SKU0153,267.0,0.0,9,227.0
2024-06-15,SKU0153,387.0,0.0,9,227.0
2024-06-22,SKU0153,1.0,412.0,9,227.0
2024-07-01,SKU0153,190.0,488.0,9,227.0
2024-07-08,SKU0153,517.0,0.0,9,227.0
2024-07-15,SKU0153,341.0,0.0,9,227.0
2024-07-22,SKU0153,714.0,0.0,9,227.0
2024-08-01,SKU0153,431.0,0.0,9,227.0
2024-08-08,SKU0153,297.0,0.0,9,227.0
2024-08-15,SKU0153,141.0,416.0,9,227.0
2024-08-22,SKU0153,377.0,0.0,9,227.0
2024-09-01,SKU0153,164.0,410.0,9,227.0
2024-09-08,SKU0153,441.0,0.0,9,227.0
2024-09-15,SKU0153,328.0,0.0,9,227.0
2024-09-22,SKU0153,522.0,0.0,9,227.0
2024-10-01,SKU0153,369.0,0.0,9,227.0
2024-10-08,SKU0153,228.0,0.0,9,227.0
2024-10-15,SKU0153,67.0,563.0,9,227.0
2024-10-22,SKU0153,435.0,0.0,9,227.0
2024-11-01,SKU0153,219.0,469.0,9,227.0
2024-11-08,SKU0153,514.0,0.0,9,227.0
2024-11-15,SKU0153,391.0,0.0,9,227.0
2024-11-22,SKU0153,269.0,0.0,9,227.0
2024-12-01,SKU0153,0.0,390.0,9,227.0
2024-12-08,SKU0153,256.0,0.0,9,227.0
2024-12-15,SKU0153,673.0,0.0,9,227.0
2024-12-22,SKU0153,529.0,0.0,9,227.0
2025-01-01,SKU0153,298.0,0.0,9,227.0
2025-01-08,SKU0153,545.0,0.0,9,227.0
2025-01-15,SKU0153,399.0,0.0,9,227.0
2025-01-22,SKU0153,236.0,0.0,9,227.0
2025-02-01,SKU0153,427.0,0.0,9,227.0
2025-02-08,SKU0153,222.0,490.0,9,227.0
2025-02-15,SKU0153,582.0,0.0,9,227.0
2025-02-22,SKU0153,380.0,0.0,9,227.0
2025-03-01,SKU0153,174.0,367.0,9,227.0
2025-03-08,SKU0153,347.0,0.0,9,227.0
2025-03-15,SKU0153,156.0,558.0,9,227.0
2025-03-22,SKU0153,524.0,0.0,9,227.0
2025-04-01,SKU0153,245.0,0.0,9,227.0
2025-04-08,SKU0153,413.0,0.0,9,227.0
2025-04-15,SKU0153,217.0,510.0,9,227.0
2025-04-22,SKU0153,553.0,0.0,9,227.0
2025-05-01,SKU0153,270.0,0.0,9,227.0
2025-05-08,SKU0153,564.0,0.0,9,227.0
2025-05-15,SKU0153,369.0,0.0,9,227.0
2025-05-22,SKU0153,508.0,0.0,9,227.0
2025-06-01,SKU0153,223.0,486.0,9,227.0
2025-06-08,SKU0153,64.0,486.0,9,227.0
2025-06-15,SKU0153,367.0,0.0,9,227.0
2025-06-22,SKU0153,98.0,483.0,9,227.0
2025-07-01,SKU0153,390.0,0.0,9,227.0
2025-07-08,SKU0153,262.0,0.0,9,227.0
2025-07-15,SKU0153,619.0,0.0,9,227.0
2025-07-22,SKU0153,459.0,0.0,9,227.0
2025-08-01,SKU0153,276.0,0.0,9,227.0
2025-08-08,SKU0153,135.0,342.0,9,227.0
2025-08-15,SKU0153,338.0,0.0,9,227.0
2025-08-22,SKU0153,207.0,350.0,9,227.0
2025-09-01,SKU0153,418.0,0.0,9,227.0
2025-09-08,SKU0153,312.0,0.0,9,227.0
2025-09-15,SKU0153,189.0,555.0,9,227.0
2025-09-22,SKU0153,638.0,0.0,9,227.0
2025-10-01,SKU0153,474.0,0.0,9,227.0
2025-10-08,SKU0153,345.0,0.0,9,227.0
2025-10-15,SKU0153,283.0,0.0,9,227.0
2025-10-22,SKU0153,639.0,0.0,9,227.0
2025-11-01,SKU0153,505.0,0.0,9,227.0
2025-11-08,SKU0153,417.0,0.0,9,227.0
2025-11-15,SKU0153,320.0,0.0,9,227.0
2025-11-22,SKU0153,222.0,482.0,9,227.0
2025-12-01,SKU0153,503.0,0.0,9,227.0
2025-12-08,SKU0153,386.0,0.0,9,227.0
2025-12-15,SKU0153,235.0,0.0,9,227.0
2025-12-22,SKU0153,120.0,344.0,9,227.0
2024-04-08,SKU0154,353.0,0.0,7,51.0
2024-04-15,SKU0154,276.0,0.0,7,51.0
2024-04-22,SKU0154,204.0,0.0,7,51.0
2024-05-01,SKU0154,104.0,0.0,7,51.0
2024-05-08,SKU0154,22.0,101.0,7,51.0
2024-05-15,SKU0154,48.0,110.0,7,51.0
2024-05-22,SKU0154,95.0,0.0,7,51.0
2024-06-01,SKU0154,126.0,0.0,7,51.0
2024-06-08,SKU0154,57.0,0.0,7,51.0
2024-06-15,SKU0154,91.0,0.0,7,51.0
2024-06-22,SKU0154,104.0,0.0,7,51.0
2024-07-01,SKU0154,22.0,119.0,7,51.0
2024-07-08,SKU0154,95.0,0.0,7,51.0
2024-07-15,SKU0154,44.0,89.0,7,51.0
2024-07-22,SKU0154,87.0,0.0,7,51.0
2024-08-01,SKU0154,99.0,0.0,7,51.0
2024-08-08,SKU0154,47.0,110.0,7,51.0
2024-08-15,SKU0154,111.0,0.0,7,51.0
2024-08-22,SKU0154,58.0,0.0,7,51.0
2024-09-01,SKU0154,70.0,0.0,7,51.0
2024-09-08,SKU0154,145.0,0.0,7,51.0
2024-09-15,SKU0154,99.0,0.0,7,51.0
2024-09-22,SKU0154,61.0,0.0,7,51.0
2024-10-01,SKU0154,78.0,0.0,7,51.0
2024-10-08,SKU0154,30.0,119.0,7,51.0
2024-10-15,SKU0154,94.0,0.0,7,51.0
2024-10-22,SKU0154,4.0,90.0,7,51.0
2024-11-01,SKU0154,137.0,0.0,7,51.0
2024-11-08,SKU0154,83.0,0.0,7,51.0
2024-11-15,SKU0154,36.0,109.0,7,51.0
2024-11-22,SKU0154,106.0,0.0,7,51.0
2024-12-01,SKU0154,100.0,0.0,7,51.0
2024-12-08,SKU0154,42.0,93.0,7,51.0
2024-12-15,SKU0154,72.0,0.0,7,51.0
2024-12-22,SKU0154,142.0,0.0,7,51.0
2025-01-01,SKU0154,54.0,0.0,7,51.0
2025-01-08,SKU0154,0.0,85.0,7,51.0
2025-01-15,SKU0154,40.0,111.0,7,51.0
2025-01-22,SKU0154,96.0,0.0,7,51.0
2025-02-01,SKU0154,101.0,0.0,7,51.0
2025-02-08,SKU0154,35.0,103.0,7,51.0
2025-02-15,SKU0154,88.0,0.0,7,51.0
2025-02-22,SKU0154,126.0,0.0,7,51.0
2025-03-01,SKU0154,62.0,0.0,7,51.0
2025-03-08,SKU0154,108.0,0.0,7,51.0
2025-03-15,SKU0154,40.0,112.0,7,51.0
2025-03-22,SKU0154,103.0,0.0,7,51.0
2025-04-01,SKU0154,9.0,102.0,7,51.0
2025-04-08,SKU0154,55.0,0.0,7,51.0
2025-04-15,SKU0154,70.0,0.0,7,51.0
2025-04-22,SKU0154,3.0,109.0,7,51.0
2025-05-01,SKU0154,50.0,93.0,7,51.0
2025-05-08,SKU0154,93.0,0.0,7,51.0
2025-05-15,SKU0154,139.0,0.0,7,51.0
2025-05-22,SKU0154,70.0,0.0,7,51.0
2025-06-01,SKU0154,105.0,0.0,7,51.0
2025-06-08,SKU0154,49.0,106.0,7,51.0
2025-06-15,SKU0154,88.0,0.0,7,51.0
2025-06-22,SKU0154,78.0,0.0,7,51.0
2025-07-01,SKU0154,107.0,0.0,7,51.0
2025-07-08,SKU0154,50.0,78.0,7,51.0
2025-07-15,SKU0154,74.0,0.0,7,51.0
2025-07-22,SKU0154,22.0,77.0,7,51.0
2025-08-01,SKU0154,111.0,0.0,7,51.0
2025-08-08,SKU0154,56.0,0.0,7,51.0
2025-08-15,SKU0154,119.0,0.0,7,51.0
2025-08-22,SKU0154,75.0,0.0,7,51.0
2025-09-01,SKU0154,101.0,0.0,7,51.0
2025-09-08,SKU0154,52.0,0.0,7,51.0
2025-09-15,SKU0154,101.0,0.0,7,51.0
2025-09-22,SKU0154,48.0,127.0,7,51.0
2025-10-01,SKU0154,107.0,0.0,7,51.0
2025-10-08,SKU0154,64.0,0.0,7,51.0
2025-10-15,SKU0154,1.0,91.0,7,51.0
2025-10-22,SKU0154,22.0,93.0,7,51.0
2025-11-01,SKU0154,55.0,0.0,7,51.0
2025-11-08,SKU0154,105.0,0.0,7,51.0
2025-11-15,SKU0154,62.0,0.0,7,51.0
2025-11-22,SKU0154,140.0,0.0,7,51.0
2025-12-01,SKU0154,65.0,0.0,7,51.0
2025-12-08,SKU0154,110.0,0.0,7,51.0
2025-12-15,SKU0154,60.0,0.0,7,51.0
2025-12-22,SKU0154,105.0,0.0,7,51.0
2024-10-15,SKU0155,153.0,126.0,28,163.0
2024-10-22,SKU0155,106.0,126.0,28,163.0
2024-11-01,SKU0155,63.0,126.0,28,163.0
2024-11-08,SKU0155,155.0,0.0,28,163.0
2024-11-15,SKU0155,116.0,129.0,28,163.0
2024-11-22,SKU0155,82.0,129.0,28,163.0
2024-12-01,SKU0155,11.0,129.0,28,163.0
2024-12-08,SKU0155,121.0,71.0,28,163.0
2024-12-15,SKU0155,98.0,71.0,28,163.0
2024-12-22,SKU0155,58.0,71.0,28,163.0
2025-01-01,SKU0155,0.0,71.0,28,163.0
2025-01-08,SKU0155,17.0,65.0,28,163.0
2025-01-15,SKU0155,1.0,65.0,28,163.0
2025-01-22,SKU0155,1.0,65.0,28,163.0
2025-02-01,SKU0155,61.0,121.0,28,163.0
2025-02-08,SKU0155,21.0,121.0,28,163.0
2025-02-15,SKU0155,0.0,121.0,28,163.0
2025-02-22,SKU0155,0.0,121.0,28,163.0
2025-03-01,SKU0155,117.0,97.0,28,163.0
2025-03-08,SKU0155,60.0,97.0,28,163.0
2025-03-15,SKU0155,10.0,97.0,28,163.0
2025-03-22,SKU0155,1.0,97.0,28,163.0
2025-04-01,SKU0155,71.0,129.0,28,163.0
2025-04-08,SKU0155,14.0,129.0,28,163.0
2025-04-15,SKU0155,1.0,129.0,28,163.0
2025-04-22,SKU0155,1.0,129.0,28,163.0
2025-05-01,SKU0155,82.0,104.0,28,163.0
2025-05-08,SKU0155,27.0,104.0,28,163.0
2025-05-15,SKU0155,0.0,104.0,28,163.0
2025-05-22,SKU0155,0.0,104.0,28,163.0
2025-06-01,SKU0155,36.0,91.0,28,163.0
2025-06-08,SKU0155,0.0,91.0,28,163.0
2025-06-15,SKU0155,0.0,91.0,28,163.0
2025-06-22,SKU0155,81.0,0.0,28,163.0
2025-07-01,SKU0155,21.0,121.0,28,163.0
2025-07-08,SKU0155,1.0,121.0,28,163.0
2025-07-15,SKU0155,1.0,121.0,28,163.0
2025-07-22,SKU0155,95.0,90.0,28,163.0
2025-08-01,SKU0155,42.0,90.0,28,163.0
2025-08-08,SKU0155,1.0,90.0,28,163.0
2025-08-15,SKU0155,90.0,94.0,28,163.0
2025-08-22,SKU0155,45.0,94.0,28,163.0
2025-09-01,SKU0155,0.0,94.0,28,163.0
2025-09-08,SKU0155,0.0,94.0,28,163.0
2025-09-15,SKU0155,77.0,74.0,28,163.0
2025-09-22,SKU0155,46.0,74.0,28,163.0
2025-10-01,SKU0155,5.0,74.0,28,163.0
2025-10-08,SKU0155,1.0,74.0,28,163.0
2025-10-15,SKU0155,45.0,107.0,28,163.0
2025-10-22,SKU0155,0.0,107.0,28,163.0
2025-11-01,SKU0155,0.0,107.0,28,163.0
2025-11-08,SKU0155,105.0,107.0,28,163.0
2025-11-15,SKU0155,74.0,107.0,28,163.0
2025-11-22,SKU0155,37.0,107.0,28,163.0
2025-12-01,SKU0155,1.0,107.0,28,163.0
2025-12-08,SKU0155,89.0,70.0,28,163.0
2025-12-15,SKU0155,49.0,70.0,28,163.0
2025-12-22,SKU0155,6.0,70.0,28,163.0
2024-11-08,SKU0156,33.0,1763.0,20,396.0
2024-11-15,SKU0156,0.0,1763.0,20,396.0
2024-11-22,SKU0156,0.0,1763.0,20,396.0
2024-12-01,SKU0156,1573.0,0.0,20,396.0
2024-12-08,SKU0156,1406.0,0.0,20,396.0
2024-12-15,SKU0156,1276.0,0.0,20,396.0
2024-12-22,SKU0156,1144.0,0.0,20,396.0
2025-01-01,SKU0156,937.0,0.0,20,396.0
2025-01-08,SKU0156,679.0,0.0,20,396.0
2025-01-15,SKU0156,500.0,0.0,20,396.0
2025-01-22,SKU0156,339.0,1680.0,20,396.0
2025-02-01,SKU0156,1732.0,0.0,20,396.0
2025-02-08,SKU0156,1542.0,0.0,20,396.0
2025-02-15,SKU0156,1327.0,0.0,20,396.0
2025-02-22,SKU0156,1106.0,0.0,20,396.0
2025-03-01,SKU0156,899.0,0.0,20,396.0
2025-03-08,SKU0156,665.0,0.0,20,396.0
2025-03-15,SKU0156,431.0,0.0,20,396.0
2025-03-22,SKU0156,223.0,1904.0,20,396.0
2025-04-01,SKU0156,1810.0,0.0,20,396.0
2025-04-08,SKU0156,1589.0,0.0,20,396.0
2025-04-15,SKU0156,1363.0,0.0,20,396.0
2025-04-22,SKU0156,1148.0,0.0,20,396.0
2025-05-01,SKU0156,860.0,0.0,20,396.0
2025-05-08,SKU0156,634.0,0.0,20,396.0
2025-05-15,SKU0156,437.0,0.0,20,396.0
2025-05-22,SKU0156,205.0,1863.0,20,396.0
2025-06-01,SKU0156,1767.0,0.0,20,396.0
2025-06-08,SKU0156,1561.0,0.0,20,396.0
2025-06-15,SKU0156,1331.0,0.0,20,396.0
2025-06-22,SKU0156,1009.0,0.0,20,396.0
2025-07-01,SKU0156,724.0,0.0,20,396.0
2025-07-08,SKU0156,554.0,0.0,20,396.0
2025-07-15,SKU0156,368.0,1453.0,20,396.0
2025-07-22,SKU0156,186.0,1453.0,20,396.0
2025-08-01,SKU0156,1410.0,0.0,20,396.0
2025-08-08,SKU0156,1248.0,0.0,20,396.0
2025-08-15,SKU0156,1097.0,0.0,20,396.0
2025-08-22,SKU0156,942.0,0.0,20,396.0
2025-09-01,SKU0156,738.0,0.0,20,396.0
2025-09-08,SKU0156,604.0,0.0,20,396.0
2025-09-15,SKU0156,479.0,0.0,20,396.0
2025-09-22,SKU0156,2296.0,0.0,20,396.0
2025-10-01,SKU0156,2113.0,0.0,20,396.0
2025-10-08,SKU0156,2018.0,0.0,20,396.0
2025-10-15,SKU0156,1911.0,0.0,20,396.0
2025-10-22,SKU0156,1680.0,0.0,20,396.0
2025-11-01,SKU0156,1541.0,0.0,20,396.0
2025-11-08,SKU0156,1400.0,0.0,20,396.0
2025-11-15,SKU0156,1271.0,0.0,20,396.0
2025-11-22,SKU0156,1141.0,0.0,20,396.0
2025-12-01,SKU0156,827.0,0.0,20,396.0
2025-12-08,SKU0156,685.0,0.0,20,396.0
2025-12-15,SKU0156,566.0,0.0,20,396.0
2025-12-22,SKU0156,446.0,0.0,20,396.0
2025-04-08,SKU0157,24.0,794.0,16,428.0
2025-04-15,SKU0157,1.0,794.0,16,428.0
2025-04-22,SKU0157,721.0,0.0,16,428.0
2025-05-01,SKU0157,295.0,658.0,16,428.0
2025-05-08,SKU0157,690.0,0.0,16,428.0
2025-05-15,SKU0157,395.0,791.0,16,428.0
2025-05-22,SKU0157,880.0,0.0,16,428.0
2025-06-01,SKU0157,415.0,790.0,16,428.0
2025-06-08,SKU0157,975.0,0.0,16,428.0
2025-06-15,SKU0157,680.0,0.0,16,428.0
2025-06-22,SKU0157,246.0,1010.0,16,428.0
2025-07-01,SKU0157,949.0,0.0,16,428.0
2025-07-08,SKU0157,768.0,0.0,16,428.0
2025-07-15,SKU0157,617.0,0.0,16,428.0
2025-07-22,SKU0157,387.0,923.0,16,428.0
2025-08-01,SKU0157,1060.0,0.0,16,428.0
2025-08-08,SKU0157,919.0,0.0,16,428.0
2025-08-15,SKU0157,776.0,0.0,16,428.0
2025-08-22,SKU0157,627.0,0.0,16,428.0
2025-09-01,SKU0157,426.0,919.0,16,428.0
2025-09-08,SKU0157,317.0,919.0,16,428.0
2025-09-15,SKU0157,1130.0,0.0,16,428.0
2025-09-22,SKU0157,993.0,0.0,16,428.0
2025-10-01,SKU0157,810.0,0.0,16,428.0
2025-10-08,SKU0157,671.0,0.0,16,428.0
2025-10-15,SKU0157,552.0,0.0,16,428.0
2025-10-22,SKU0157,449.0,0.0,16,428.0
2025-11-01,SKU0157,982.0,0.0,16,428.0
2025-11-08,SKU0157,883.0,0.0,16,428.0
2025-11-15,SKU0157,750.0,0.0,16,428.0
2025-11-22,SKU0157,644.0,0.0,16,428.0
2025-12-01,SKU0157,456.0,0.0,16,428.0
2025-12-08,SKU0157,267.0,649.0,16,428.0
2025-12-15,SKU0157,135.0,649.0,16,428.0
2025-12-22,SKU0157,620.0,0.0,16,428.0
2025-02-15,SKU0158,83.0,278.0,16,406.0
2025-02-22,SKU0158,0.0,278.0,16,406.0
2025-03-01,SKU0158,216.0,0.0,16,406.0
2025-03-08,SKU0158,57.0,225.0,16,406.0
2025-03-15,SKU0158,205.0,0.0,16,406.0
2025-03-22,SKU0158,27.0,246.0,16,406.0
2025-04-01,SKU0158,187.0,0.0,16,406.0
2025-04-08,SKU0158,0.0,173.0,16,406.0
2025-04-15,SKU0158,173.0,170.0,16,406.0
2025-04-22,SKU0158,0.0,170.0,16,406.0
2025-05-01,SKU0158,170.0,0.0,16,406.0
2025-05-08,SKU0158,0.0,232.0,16,406.0
2025-05-15,SKU0158,0.0,232.0,16,406.0
2025-05-22,SKU0158,71.0,268.0,16,406.0
2025-06-01,SKU0158,1.0,268.0,16,406.0
2025-06-08,SKU0158,85.0,217.0,16,406.0
2025-06-15,SKU0158,1.0,217.0,16,406.0
2025-06-22,SKU0158,65.0,169.0,16,406.0
2025-07-01,SKU0158,0.0,169.0,16,406.0
2025-07-08,SKU0158,102.0,234.0,16,406.0
2025-07-15,SKU0158,1.0,234.0,16,406.0
2025-07-22,SKU0158,172.0,283.0,16,406.0
2025-08-01,SKU0158,0.0,283.0,16,406.0
2025-08-08,SKU0158,222.0,283.0,16,406.0
2025-08-15,SKU0158,73.0,283.0,16,406.0
2025-08-22,SKU0158,256.0,319.0,16,406.0
2025-09-01,SKU0158,49.0,319.0,16,406.0
2025-09-08,SKU0158,273.0,235.0,16,406.0
2025-09-15,SKU0158,111.0,235.0,16,406.0
2025-09-22,SKU0158,236.0,0.0,16,406.0
2025-10-01,SKU0158,77.0,205.0,16,406.0
2025-10-08,SKU0158,206.0,0.0,16,406.0
2025-10-15,SKU0158,58.0,186.0,16,406.0
2025-10-22,SKU0158,1.0,186.0,16,406.0
2025-11-01,SKU0158,26.0,269.0,16,406.0
2025-11-08,SKU0158,0.0,269.0,16,406.0
2025-11-15,SKU0158,187.0,196.0,16,406.0
2025-11-22,SKU0158,64.0,196.0,16,406.0
2025-12-01,SKU0158,1.0,173.0,16,406.0
